Unnamed: 0,st,ax,ay,az,gx,gy,gz,mx,my,mz,AccTotal,GyrTotal,MagTotal,lat,lng
9000,9000.0,2.32924344,-9.7720309,0.84376525,0.01947937,0.45567628,0.32193299,-35.7917781,40.6840519,-137.067566,10.085976090197152,0.5605517649217723,147.38983299610442,33.19,32.63
9100,9100.0,1.4776245319999999,-10.5260801,1.48050079,-0.0192962648,0.103817752,0.07105865509999999,-35.1214595,41.031036,-137.239075,10.74252139819524,0.12897441123290546,147.48446073227115,33.14390277777777,32.61768055555556
9200,9200.0,1.52013093,-9.6695588,0.0879043592,-0.43081359700000005,0.22046508899999998,0.094822691,-34.923754421052635,41.53667221052632,-137.27545210526316,9.790667507717266,0.4938395901558809,147.61298288232035,33.097805555555546,32.60536111111111
9300,9300.0,2.00219271,-10.16982735,-1.29090882,-0.9484268,-0.22502899,-0.363888559,-35.29220580000001,42.7252191,-134.625245,10.447619988094461,1.041336809497428,145.5848636738273,33.05170833333333,32.59304166666667
9400,9400.0,-0.37392882,-10.8299085,-0.444442746,-1.38007503,-0.1078491205,-0.827279648,-38.0583191,43.3435065,-129.26071299999998,10.855902928756564,1.6130209610420154,141.5468847900243,33.005611111111115,32.580722222222235
9500,9500.0,1.91972048,-10.1456435,-0.464434816,-0.658352658,0.028182983100000007,-0.702108785,-40.673675,42.8247066,-126.12365679999999,10.33777604735284,0.967182170641128,139.26789088218402,32.959513888888885,32.568402777777784
9600,9600.0,1.17189333,-8.24410554,-1.093933885,0.14448776300000002,-0.68468705,-0.7814712490000001,-43.8476562,41.856077899999995,-125.431977,8.401219433285068,1.0508793574375206,139.31206979110192,32.91341666666666,32.55608333333334
9700,9700.0,2.16027448,-8.36399865,-2.86485443,-0.0632377628,-0.624127965,-0.1943458525,-45.5354313,40.970765,-124.3717965,9.104920837084322,0.6574680311992892,138.63780315494623,32.86731944444444,32.5437638888889
9800,9800.0,2.2717201,-7.760839795,-1.36513291,0.16259079199999998,-0.249958808,0.10163421675,-45.971831,41.1027531,-123.72345049999998,8.201460985489545,0.31580587064479976,138.24022623614442,32.82122222222222,32.53144444444445
9900,9900.0,4.356595700000001,-9.68290105,-3.56168978,0.568828555,-0.450751495,0.10701217695000001,-45.451660100000005,41.69982879999999,-124.342803,11.200236531364734,0.7352259306456056,138.80153616613057,32.775125,32.51912500000001
10000,10000.0,1.417356875,-8.753955900000001,-2.04723744,0.533779126,-0.35941466850000003,-0.050213624000000005,-46.0508736,41.6302495,-124.961699,9.127155047087482,0.6586895667494372,139.53211616401381,32.729027777777766,32.50680555555557
10100,10100.0,4.256156905,-14.2446305,-4.471902455,0.2362030045,-0.2984787043,0.42110595700000003,-44.8338321,42.1517958,-126.844484,15.552521229436412,0.5859100596288891,140.9835992009613,32.68293055555555,32.49448611111112
10200,10200.0,-0.68846357,-7.00899583,-0.14582596450000018,0.8551757805,0.406457521,0.2096542335,-44.4177258,42.2727955,-128.964384,7.171805999300591,0.9734512267718652,142.79968968137874,32.63683333333333,32.48216666666668
10300,10300.0,1.61074832,-9.672549400000001,0.8207763600000001,0.41149597200000004,-0.08356018100000001,0.32896423,-42.676086700000006,42.716829,-131.24450900000002,9.869201502512748,0.5357322527827305,144.46840622016612,32.590736111111106,32.469847222222235
10400,10400.0,1.72854008,-10.360638400000001,0.047207643999999986,0.621136472,0.1207611084,0.047735594000000006,-41.7692561,42.532196,-133.49990499999998,10.505755068613658,0.6436348074799184,146.20495038047176,32.544638888888876,32.45752777777779
10500,10500.0,2.07091064,-9.397696,1.2996185,0.1407013,0.5722229,0.014492798,-41.735992100000004,42.1115105,-134.87854099999998,9.712458644288189,0.5900467211416561,147.33478665983827,32.49854166666666,32.44520833333335
10600,10600.0,0.630554208,-9.9165192,0.41112366,0.17436218,0.255401608,0.17641296,-41.041413,42.227173,-136.17843299999998,9.945145530774155,0.3566232357784964,148.3648031621414,32.45244444444444,32.432888888888904
10700,10700.0,1.97466432,-9.298571800000001,1.38508908,0.17309265,0.31336059,0.198144534,-39.8458869,42.4591061,-136.905821,9.607614454018778,0.4100846805409165,148.77424564169362,32.406347222222216,32.42056944444446
10800,10800.0,1.5877655000000002,-9.6483706,1.2605957,0.111520386,0.33508911,0.246084594,-38.8461305,42.279968,-138.28780799999998,9.85970791299252,0.4306999895815374,149.7336680426058,32.36024999999999,32.40825000000002
10900,10900.0,1.78097836,-9.504712,1.26801452,0.0173461914,0.456744384,0.231600948,-37.595368,42.690048100000006,-138.4939595,9.755614320492699,0.5134682318027054,149.72134132368356,32.314152777777764,32.39593055555557
11000,11000.0,2.41148225,-10.31306145,1.84543533,-0.0616966233,0.250989531,0.2213195805,-36.20056125,43.0023199,-139.380492,10.751926011509706,0.3426943243423042,150.2885017989943,32.26805555555555,32.38361111111113
11100,11100.0,1.94910735,-11.4118822,-1.696009065,-0.3340805025,-0.5919570925,-0.250164797,-36.5428154,43.63151445,-138.73825449999998,11.714416588055196,0.7346334366447259,149.95838065215654,32.22195833333333,32.37129166666669
11200,11200.0,-0.4745994549999999,-9.50633395,-0.449831392,-1.81288527,-0.47984391,-0.8470916999999999,-39.8107914,44.6705625,-133.59199099999998,9.566506698832924,2.0581185828388797,146.3817419396626,32.175861111111104,32.358972222222235
11300,11300.0,1.0520607,-11.55959345,-0.194125367,-1.185554485,-0.1579109185,-0.6202453625000001,-42.726287899999996,44.531631299999994,-127.1294386,11.617770859973303,1.3480212588577138,141.31751183291328,32.12976388888888,32.3466527777778
11400,11400.0,0.586458225,-8.671474625,-0.5609607925,-0.21529006899999997,-0.037054061875,-0.78004264125,-45.16787382608696,43.07363765217392,-124.45367130434784,8.709580731461537,0.8136791796864816,139.2273579166017,32.08366666666666,32.334333333333355
11500,11500.0,1.2374863,-7.562544205,-1.80079041,0.16553497,-0.5196571600000001,-0.173096465,-47.37854,42.401123,-124.09363,7.874878958319589,0.5755773520135278,139.43389218826832,32.03756944444444,32.32201388888891
11600,11600.0,2.8207454210526315,-7.871856736842107,-1.947945847368421,0.22792213736842104,0.004394532736842094,0.16508002,-47.0535275,42.4716189,-124.432451,8.585920508372839,0.291775473141043,139.64722270980172,31.99147222222221,32.30969444444447
11700,11700.0,4.991722149999998,-9.6435245,-3.3221512000000004,0.5287322999999999,-0.26929474,0.06237793,-46.25846885,42.9083249,-125.6306469,11.357593565727356,0.6003528484690404,140.58468086735854,31.94537499999999,32.297375000000024
11800,11800.0,0.505732713,-8.79621695,-1.48475341,0.466497041,-0.0971916185,0.2291511555,-46.47384645,42.8157044,-125.89271425,8.990127728650902,0.5689470062009365,140.8617881510043,31.899277777777765,32.28505555555558
11900,11900.0,3.811381505,-11.68090535,-2.025128165,0.009008789300000005,0.05724410999999999,0.2265655525,-44.66514555,43.56468155,-127.3281074,12.46960898621511,0.3254594916630376,141.79317681376622,31.85318055555555,32.272736111111136
12000,12000.0,0.40502013200000014,-9.296304199999998,-0.6920013359999999,0.70509034,0.158575438,0.427182006,-43.73023995,43.82225010000001,-129.196093,9.395786753618118,0.8416254100011912,143.26374575745868,31.807083333333324,32.26041666666669
12100,12100.0,0.7101745620000001,-8.8242265,1.98738858,0.463193516,-0.06536941050000006,0.13650513,-42.3186495,43.69758635,-131.7793255,9.08223489431014,0.5584859098575986,145.14186641304988,31.7609861111111,32.24809722222225
12200,12200.0,0.3937185152631578,-9.592470052631578,1.206164694736842,0.4861891852631578,-0.15967359210526316,0.03022284257894737,-42.2859949,43.3863821,-132.30003200000002,9.688289306807787,0.5143336715448219,145.5121830114641,31.71488888888888,32.235777777777805
12300,12300.0,1.1355652,-9.5251298,0.7966034000000001,0.188114929,0.438592531,0.02914276148,-41.6783901,43.17283645,-133.95637150000002,9.62677148093331,0.4790973349857865,146.78322201428603,31.668791666666657,32.22345833333336
12400,12400.0,1.89260554,-10.13989695,0.6024871839999999,0.264753718,0.315382383,0.19761352199999999,-40.80711375,43.29116805,-135.0620305,10.337821046138249,0.4572888104391232,147.58432889255792,31.62269444444443,32.211138888888925
12500,12500.0,1.93821715,-9.279003,0.671985605,0.161216735,0.264816285,0.183692935,-40.0622558,43.20274365,-136.3973255,9.504578758641893,0.36053544757150463,148.5789403210615,31.576597222222208,32.198819444444474
12600,12600.0,1.4973831249999998,-9.526508499999998,1.642227175,0.1923751825,0.1429710385,0.23788452,-38.7973015,43.5093686,-136.873548,9.784512222143563,0.3390283362375513,148.77055996429576,31.53049999999999,32.18650000000003
12700,12700.0,1.79172135,-9.84448975,0.977241485,0.1074218775,0.4582901025,0.3089904825,-37.7560426,43.4826664,-137.70935,10.054348649187547,0.5642138630280484,149.26530475401827,31.484402777777767,32.174180555555594
12800,12800.0,2.39185792,-11.531293,1.7556029999999998,0.0015777588000000025,-0.007818603199999996,0.07746277,-36.0421756,43.7020876,-138.21289,11.912155321197432,0.09130976945118596,149.37112463653798,31.438305555555548,32.16186111111114
12900,12900.0,0.9854980679999998,-10.078134,-1.78340758,-0.93649906,-0.05799255440000001,-0.345031738,-36.60491939999999,44.023132200000006,-137.214966,10.283705008135863,1.0000317595596595,148.68085255725026,31.392208333333322,32.1495416666667
13000,13000.0,-0.76741638,-10.890237400000002,0.18188171400000006,-1.66385804,-0.18231201,-0.6751556200000001,-38.79394457142858,44.94142047619047,-131.0177742857143,10.921434276957006,1.8056225421350165,143.84340405445792,31.346111111111103,32.13722222222225
13100,13100.0,1.20972294,-11.0953124,-0.340655514,-0.7315399199999999,0.249346924,-0.91239624,-41.236266,44.9316412,-126.53717160000001,11.166822671624546,1.197933560637518,140.46751660559832,31.30001388888888,32.12490277777781
13200,13200.0,0.6641998360000001,-7.722589200000002,-0.997509772,-0.20284729199999998,-0.474301144,-0.58056638,-44.3084716,43.790284,-125.493468,7.818240080773569,0.7781852822252799,140.105384487747,31.25391666666665,32.112583333333376
13300,13300.0,2.077679465,-8.47616815,-2.5501152,-0.2732353305,-0.6429573064999999,-0.0686042788,-45.541382,43.294373,-123.02185,9.1133630739134,0.7027609859492647,138.14049737633445,31.20781944444443,32.100263888888925
13400,13400.0,1.825479155,-7.09244084,-1.33051298,0.23746489699999998,-0.13086700499999998,0.031702422500000015,-45.77301,43.1616216,-122.660524,7.446944021212787,0.27764874369018994,137.85399414142722,31.16172222222221,32.08794444444448
13500,13500.0,4.777835085,-10.44485785,-4.59515691,0.614861279,-0.5536133000000001,0.134259797,-45.0213628,43.9559936,-123.466794,12.372542321650467,0.8396981013920335,138.5755785549829,31.11562499999999,32.07562500000004
13600,13600.0,1.443298315,-7.10572185,-0.5658920219999999,0.17918701450000002,0.5800247205,-0.05392379824999999,-45.5151364,43.79394480000001,-124.56421,7.3336361295079495,0.6204520860543092,139.6631220325265,31.06952777777777,32.063305555555594
13700,13700.0,5.04332258,-13.4394147,-2.82266395,0.312968443,0.06566238299999999,0.39592208100000004,-43.789367999999996,44.717101799999995,-125.81726,14.641751241704945,0.5250280738408788,140.524771259764,31.02343055555555,32.05098611111115
13800,13800.0,-1.260023525,-8.6578287,0.007283021599999996,0.6037208595,0.06630782910000001,0.46772079200000005,-42.923889200000005,44.872741600000005,-127.95227,8.761382208679441,0.7685200355778945,142.22493254349038,30.97733333333332,32.038666666666714
13900,13900.0,0.8668655430000001,-9.8555311,0.5585540800000001,0.365478516,0.243753055,0.0928527808,-41.4913942,45.0436412,-129.94537400000002,9.910830266984174,0.45112948361331606,143.65361066941242,30.931236111111094,32.02634722222226
14000,14000.0,1.86398922,-9.57965545,1.0991622799999998,0.566607665,-0.09123382499999998,0.106488039,-41.2084952,44.9926756,-131.77093599999998,9.82154776163038,0.5863159048736338,145.21043661804237,30.885138888888875,32.01402777777782
14100,14100.0,1.24754332,-9.414399699999999,0.412208553,0.227787782,0.213592532,0.038256836,-40.899352,44.9560546,-132.41668800000002,9.506237113477468,0.31541428075928885,145.69863847538934,30.839041666666652,32.001708333333376
14200,14200.0,1.2526427999999998,-9.4826931,1.38281248,0.228532404,0.211361696,0.153887938,-40.2816784,44.6371462,-134.055786,9.664930017599241,0.347758271497398,146.92216031595115,30.792944444444426,31.989388888888932
14300,14300.0,1.66461947,-9.35083655,0.7614089799999999,0.12073974400000001,0.439604196,0.199543764,-39.546814399999995,44.9212644,-134.945372,9.528363969357617,0.4977715835612215,147.6216129319264,30.746847222222208,31.97706944444449
14400,14400.0,1.91385042,-9.862353500000001,0.921937565,0.049577330999999995,0.369766231,0.11080322,-38.244324,45.0122076,-135.975648,10.089217471622524,0.3893645332664116,148.25016840114068,30.700749999999985,31.96475000000005
14500,14500.0,1.62349547,-9.266138,1.01321714,0.0460525513,0.45611419299999995,0.224295045,-37.528991600000005,45.673522999999996,-136.55426,9.461842853133328,0.510489284324651,148.80053165839672,30.654652777777766,31.9524305555556
14600,14600.0,2.94647372,-10.3947112,1.67293854,-0.15825957899999998,0.06179657100000002,0.199794003,-36.101641,45.77091757142857,-136.67733,10.933381241854908,0.2690103465910695,148.59028741105405,30.60855555555554,31.94011111111116
14700,14700.0,0.4720367440000001,-10.461732099999999,-1.719413795,-0.846691885,-0.4166191065,-0.312364193,-37.19223030000001,46.12564135,-135.2752695,10.614075297030231,0.9957476150379796,147.68313505815848,30.56245833333332,31.927791666666714
14800,14800.0,-0.7034950225,-10.5929485,0.10483779550000001,-1.46404874,0.31601791450000005,-0.69580156,-39.6049515,46.83021535,-129.612121,10.617524458937227,1.6520146875815376,143.39158973407518,30.516361111111088,31.91547222222227
